index,input_a,input_v,input_w,runtime_control_loop,runtime_optimization,status,runtime_guidance,objective_0,objective_1,objective_2,objective_3,objective_4,lmpcc_objective,original_planner_id,best_planner_idx,gmpcc_objective,prm_runtime,processing_runtime,homotopy_comparison_runtime,vehicle_pose_0,vehicle_pose_1,vehicle_orientation,vehicle_plan_0_0,vehicle_plan_0_1,vehicle_plan_1_0,vehicle_plan_1_1,vehicle_plan_2_0,vehicle_plan_2_1,vehicle_plan_3_0,vehicle_plan_3_1,vehicle_plan_4_0,vehicle_plan_4_1,vehicle_plan_5_0,vehicle_plan_5_1,vehicle_plan_6_0,vehicle_plan_6_1,vehicle_plan_7_0,vehicle_plan_7_1,vehicle_plan_8_0,vehicle_plan_8_1,vehicle_plan_9_0,vehicle_plan_9_1,vehicle_plan_10_0,vehicle_plan_10_1,vehicle_plan_11_0,vehicle_plan_11_1,vehicle_plan_12_0,vehicle_plan_12_1,vehicle_plan_13_0,vehicle_plan_13_1,vehicle_plan_14_0,vehicle_plan_14_1,vehicle_plan_15_0,vehicle_plan_15_1,vehicle_plan_16_0,vehicle_plan_16_1,vehicle_plan_17_0,vehicle_plan_17_1,vehicle_plan_18_0,vehicle_plan_18_1,vehicle_plan_19_0,vehicle_plan_19_1,obstacle_map_0,obstacle_0_pose_0,obstacle_0_pose_1,obstacle_0_orientation,disc_0_pose_0,disc_0_pose_1,disc_0_radius,disc_0_obstacle,obstacle_map_1,obstacle_1_pose_0,obstacle_1_pose_1,obstacle_1_orientation,obstacle_map_2,obstacle_2_pose_0,obstacle_2_pose_1,obstacle_2_orientation,obstacle_map_3,obstacle_3_pose_0,obstacle_3_pose_1,obstacle_3_orientation,obstacle_map_4,obstacle_4_pose_0,obstacle_4_pose_1,obstacle_4_orientation,obstacle_map_5,obstacle_5_pose_0,obstacle_5_pose_1,obstacle_5_orientation,obstacle_map_6,obstacle_6_pose_0,obstacle_6_pose_1,obstacle_6_orientation,obstacle_map_7,obstacle_7_pose_0,obstacle_7_pose_1,obstacle_7_orientation,obstacle_map_8,obstacle_8_pose_0,obstacle_8_pose_1,obstacle_8_orientation,obstacle_map_9,obstacle_9_pose_0,obstacle_9_pose_1,obstacle_9_orientation,obstacle_map_10,obstacle_10_pose_0,obstacle_10_pose_1,obstacle_10_orientation,obstacle_map_11,obstacle_11_pose_0,obstacle_11_pose_1,obstacle_11_orientation,max_intrusion,metric_collisions,iteration,reset,metric_duration,metric_completed
145,1.002641027462,1.465583668526,-0.067151924833,0.014385359,0.004817558,2.0,0.007865399,-1.0,0.19163940966,-1.0,-1.0,0.255488567328,0.255488567328,4.0,1.0,0.25551921288,0.006447383,0.001363644,0.002302967,7.636963196039,6.846161690674,0.812123014019,7.597071753356,6.804146784826,7.818712643045,7.049762988455,7.984868565938,7.248983271959,8.154422708075,7.447842603277,8.331236154502,7.64636458223,8.512671810409,7.842118235556,8.711164327284,8.022734308398,8.952385651551,8.167195858673,9.249140595229,8.265338882245,9.594069084941,8.323874023266,9.976422858411,8.352070741912,10.380691054474,8.362414772945,10.792184313215,8.366627158093,11.205209325503,8.369204288605,11.617342433743,8.372083802299,12.028589348364,8.37604170937,12.440480812946,8.381093025537,12.852852900788,8.387047617109,13.263525154672,8.393489999685,13.671381516568,8.400101337375,0.0,11.621801459583,9.862792660606,2.988796742312,8.088650059897,2.493211932609,0.4,1.0,1.0,10.058546224156,7.996323253269,-2.47270931501,2.0,12.15832512907,11.265378236449,-2.424667981558,3.0,13.272619171309,15.178416667133,-0.923570611431,4.0,14.481349743719,15.508082916619,0.519949279995,5.0,18.289273268585,15.311457749896,1.890191715905,6.0,12.084874846725,13.425912680585,-1.758277167023,7.0,17.665513376266,16.454573973991,0.895338797902,8.0,15.450136631414,12.138367346974,-3.118608092476,9.0,13.520033579439,14.302246487032,-1.069691175238,10.0,14.448997414317,13.044517887254,-2.261916298529,11.0,8.298188162727,14.416532868118,-1.347932440599,0.0,0.0,145.0,,,
146,0.0,1.425402467581,-0.130786281286,0.007371951,0.003704726,2.0,0.002447822,-1.0,0.176206087172,-1.0,-1.0,0.234940864711,0.234940864711,4.0,1.0,0.234941449563,0.001369224,0.001043442,0.001737005,7.694104175298,6.906344882512,0.813224671837,7.636963196039,6.846161690674,7.87488230706,7.110554571795,8.036305149694,7.307972763781,8.201384656642,7.505574220486,8.375663149162,7.703118562413,8.556959686825,7.89635608149,8.758998196079,8.071520032612,9.009800227165,8.206396074071,9.320850453566,8.292022931228,9.676865494488,8.340718785513,10.061657376144,8.36567701605,10.46312569342,8.377286319868,10.870825866234,8.384472526523,11.279524910515,8.390759799117,11.686102010609,8.397707302779,12.090953453846,8.40583199462,12.496664807959,8.414977006807,12.903484326571,8.424873917346,13.308894259055,8.435137778551,13.711518929544,8.445488251223,0.0,11.572547383416,9.87034565716,2.989430344932,5.935470278339,8.204415490858,0.4,2.0,1.0,10.005225841377,7.954331753707,-2.474500615919,2.0,18.275411290345,15.352855503893,1.893909963144,3.0,12.11464856738,11.226944661156,-2.419961016118,4.0,12.076869889526,13.381819360029,-1.75038614932,5.0,13.310530365867,15.127409935248,-0.931623662796,6.0,14.538715189987,15.540557830789,0.515124394309,7.0,16.94268271831,17.815943293586,0.599707295963,8.0,14.413396119419,13.003205399317,-2.282076032318,9.0,17.702267704493,16.500086782393,0.891462536026,10.0,13.550945468079,14.245895170389,-1.069061940882,11.0,15.386419093684,12.137024082087,-3.120514219123,0.0,0.0,146.0,,,
147,0.0,1.426497525219,-0.022315367218,0.013181235,0.004880337,2.0,0.006918579,-1.0,0.222365681024,-1.0,-1.0,0.298521694586,0.298521694586,4.0,1.0,0.296487574698,0.005912307,0.000965465,0.002224414,7.749207698504,6.965211017099,0.808682980428,7.694104175298,6.906344882512,7.92698812754,7.167397317795,8.084801126029,7.365569797663,8.247714247138,7.565127892338,8.421167442986,7.763405967975,8.602282830674,7.953360696627,8.807282302756,8.119188550142,9.068233643089,8.237957011162,9.395833390656,8.302438316668,9.7664189157,8.330430985941,10.157899924486,8.339145124366,10.561436949244,8.337749986821,10.970842353488,8.333244536051,11.381456964511,8.328524820216,11.789436780517,8.32494484318,12.194005767094,8.322750278002,12.596299874008,8.321502925865,12.997744437036,8.320836973631,13.400058102344,8.320481168841,13.804182570708,8.320233144325,0.0,11.523291048056,9.877883906482,2.989729749453,10.71278111596,15.30026761553,0.4,3.0,1.0,16.993976076141,17.851818196013,0.610327459851,2.0,9.951833378495,7.912431942699,-2.476219031923,3.0,18.26140691916,15.394205305155,1.897351582745,4.0,12.07115884606,11.188299792281,-2.415112967972,5.0,14.596227118092,15.572772619342,0.510595649214,6.0,12.069199252443,13.337666652477,-1.742809184699,7.0,14.377004406289,12.962587459027,-2.301370297658,8.0,13.348054953317,15.076118116143,-0.93918203512,9.0,15.322698999973,12.135808091844,-3.122511660551,10.0,13.581878191482,14.189555287806,-1.068692173524,11.0,8.328749822286,14.284033786528,-1.342835211401,0.0,0.0,147.0,,,
148,0.0,1.44518393283,-0.0185816889,0.008449107,0.003926212,2.0,0.003115357,-1.0,0.259648243629,-1.0,-1.0,0.346197982827,0.346197982827,4.0,1.0,0.346197658171,0.001962289,0.001110357,0.001195158,7.794144542887,7.01305855834,0.802894412369,7.749207698504,6.965211017099,7.972114253144,7.216110146033,8.128429225694,7.416929044194,8.289053410302,7.618189174761,8.461052798795,7.816446495147,8.64362693931,8.004830390324,8.854140056556,8.166554541543,9.125315733721,8.276581646746,9.465962126528,8.32875213144,9.846667241812,8.346875997749,10.241321327985,8.352418966203,10.643130223869,8.352414742113,11.048763513764,8.350909393846,11.454700296345,8.349816486299,11.857611016503,8.350201051243,12.257033618656,8.352073523085,12.654296642188,8.354795161683,13.050891584607,8.3579282686,13.448461310591,8.361276465223,13.84788361027,8.364700196969,0.0,11.474035351277,9.885426327238,2.989645060645,4.540556807537,10.960250937398,0.4,4.0,1.0,18.247271609579,15.435510528793,1.900519890706,2.0,9.89837191292,7.870620210449,-2.477867614058,3.0,12.027862613055,11.149438269428,-2.410120143291,4.0,14.339869784015,12.922647583132,-2.319813898044,5.0,12.061850049108,13.293459306167,-1.735533672379,6.0,14.65387520275,15.604743118417,0.506353046133,7.0,17.776274038992,16.590708001112,0.884216341262,8.0,17.04491173686,17.888199175232,0.620228223166,9.0,13.385214792457,15.024561431557,-0.946274929365,10.0,15.25897645992,12.134727876989,-3.124642428448,11.0,8.344281970601,14.217842659932,-1.34031034075,0.0,0.0,148.0,,,
149,0.0,1.473830238252,-0.136351286539,0.009054395,0.005408229,2.0,0.002455457,-1.0,0.181374356298,-1.0,-1.0,0.242121015759,0.242121015759,4.0,1.0,0.241832475064,0.001267133,0.00116459,0.001754969,7.844025173085,7.064764451438,0.802114508723,7.794144542887,7.01305855834,8.021487883147,7.267702802264,8.174441400901,7.466321465642,8.335153231404,7.668446652274,8.511998182065,7.867568721082,8.702610887529,8.050033589013,8.92241095798,8.20123568376,9.201139879899,8.306061656084,9.545505257993,8.363342884789,9.925924531253,8.393504553017,10.316667542218,8.414550185947,10.712249959122,8.432060343959,11.110684948365,8.449059208139,11.50907194237,8.46679988755,11.904428094177,8.485848326511,12.296428144708,8.506079619599,12.686404053003,8.526946748617,13.075816943093,8.548111396191,13.466243083233,8.569481000863,13.858513323982,8.590980656802,0.0,11.424783574964,9.892994306222,2.989126151214,12.392521515336,16.417395328769,0.4,5.0,1.0,18.232994416016,15.476766924912,1.90395693186,2.0,9.844844381885,7.828893088856,-2.479449283979,3.0,11.984766533769,11.110354900829,-2.404984379408,4.0,14.302058319967,12.883347875188,-2.336896908355,5.0,17.813509440775,16.635828076755,0.88084676354,6.0,12.054809855549,13.249201697419,-1.728547662614,7.0,13.42203068183,14.972758577775,-0.952930309271,8.0,15.195251597523,12.133794663583,-3.126949284142,9.0,14.711649679177,15.636484642474,0.502385455841,10.0,17.095509288974,17.92504893645,0.629462219704,11.0,8.359980262011,14.151690739943,-1.337799547596,0.0,0.0,149.0,,,
150,0.0,1.439353374246,-0.109447801028,0.007673028,0.004646116,2.0,0.001768676,-1.0,0.559573498286,-1.0,-1.0,-1.0,-1.0,4.0,1.0,0.746097997714,0.000898209,0.000846933,0.001177193,7.890434497961,7.112805524745,0.801799737125,7.844025173085,7.064764451438,8.070536316111,7.319294083201,8.228648649235,7.524512115965,8.392220115412,7.72886790274,8.568523866181,7.919963460434,8.755542312239,8.079227910756,8.958228084194,8.187586713779,9.187453212536,8.225863303804,9.444782663084,8.194193023845,9.716644436916,8.123483843131,9.991612071545,8.040656030566,10.268311118247,7.953270099057,10.546846262022,7.865233671809,10.825542309842,7.779354837987,11.10229367706,7.697688307108,11.377102450277,7.618237634221,11.65126160427,7.536615537371,11.925707406021,7.451743111373,12.200946871699,7.36634122011,12.477170411473,7.282258679934,0.0,11.375539407179,9.900611636148,2.988124060469,8.792181678908,13.253803780122,0.4,6.0,1.0,9.791253589288,7.787247246279,-2.480966839472,2.0,11.941877013359,11.071044968371,-2.399714582249,3.0,14.26361579045,12.844665246241,-2.353081386002,4.0,17.146504986294,17.961345713671,0.618576092162,5.0,13.458534606298,14.920735420731,-0.958939669821,6.0,15.131524590484,12.133021650792,-3.129463182635,7.0,18.218590271877,15.517979169553,1.907035689439,8.0,14.769541330442,15.668011951107,0.498681429712,9.0,12.048067352067,13.204897759623,-1.721824903888,10.0,8.37584374925,14.085578240036,-1.335301585656,11.0,14.137510700289,10.278099480305,-2.50660648724,0.0,0.0,150.0,,,
151,0.0,1.431937979767,-0.136860345982,0.008138603,0.005242447,2.0,0.001728881,-1.0,0.224921112315,-1.0,-1.0,0.320847486779,0.320847486779,4.0,1.0,0.299894816419,0.000704595,0.000991604,0.001124983,7.949173979141,7.174094560636,0.797111811796,7.890434497961,7.112805524745,8.131530168252,7.376214412819,8.291243247028,7.574815603444,8.450116453278,7.774149392917,8.624825006303,7.963757708974,8.82955097941,8.126762634217,9.076056100454,8.253086296565,9.373745011789,8.338876866915,9.720029896626,8.388587211725,10.094430207347,8.418819034694,10.47873121865,8.443543228195,10.865303968182,8.466451005505,11.24951169125,8.489279600483,11.633010094626,8.512944289065,12.019205453915,8.538007773995,12.406303748542,8.564186595919,12.789179138722,8.590645433188,13.167435948787,8.61702873153,13.546050885949,8.643530910965,13.928166961199,8.670271935836,0.0,11.899199844277,11.031504596724,-2.394328406064,6.108958409012,10.81119693563,0.4,7.0,1.0,9.738076583856,7.745074324297,-2.47109354186,2.0,11.32630696077,9.908304359757,2.986592861007,3.0,14.224588336936,12.80657283584,-2.368318439211,4.0,15.067795688229,12.132424999957,-3.132230599917,5.0,13.494758333146,14.868516774793,-0.964315573473,6.0,17.197776982579,17.997251139148,0.610922652048,7.0,18.204073131937,15.559151746892,1.909778809506,8.0,12.041611396975,13.160551159965,-1.715360252912,9.0,14.827541462994,15.699339241124,0.495229616114,10.0,8.391871564531,14.01950538624,-1.332815259415,11.0,17.888420764755,16.725702656665,0.874268016994,0.0,0.0,151.0,,,
152,0.0,1.445343779125,-0.190284482317,0.007441192,0.003851673,2.0,0.002330161,-1.0,0.255910148691,-1.0,-1.0,0.342713349491,0.342713349491,4.0,1.0,0.341213531588,0.001285376,0.001022613,0.001601904,7.990885467218,7.21775308997,0.790487452439,7.949173979141,7.174094560636,8.172138209041,7.419950993661,8.330286432736,7.620781978107,8.491567547173,7.821524689665,8.673974178761,8.008126497214,8.891419561649,8.16010956653,9.152648249394,8.269253140233,9.461666354627,8.33836704771,9.813262609949,8.375199100043,10.188215254449,8.394542306764,10.570344734484,8.408799510231,10.955818519752,8.421662082605,11.342954441632,8.435011370588,11.729603837561,8.449392821449,12.113631253918,8.464854220164,12.494871039179,8.481153291353,12.874390183232,8.497873272636,13.253468798731,8.514763556849,13.633605533775,8.531766454482,14.015581640014,8.548838576592,0.0,11.856739775496,10.991731184625,-2.388853953867,8.58641336066,9.675634390302,0.4,8.0,1.0,9.685297404076,7.7024045758,-2.461715649023,2.0,11.277090784232,9.916100496175,2.98449201355,3.0,15.004065254493,12.132024012732,-3.1353008098,4.0,14.185022506004,12.769039931867,-2.382556219973,5.0,13.530732984879,14.816126224089,-0.969077576303,6.0,12.035431075429,13.11616530768,-1.709147584275,7.0,17.249213297132,18.032920772269,0.606331164953,8.0,14.885641877273,15.7304801521,0.492018970075,9.0,18.189455858167,15.600288880777,1.912211907121,10.0,17.926107534209,16.770446413551,0.870801256647,11.0,8.40806291619,13.95347241718,-1.330339421629,0.0,0.0,152.0,,,
153,0.0,1.051629917865,0.234086957558,0.009601183,0.005880156,2.0,0.002156334,-1.0,4.897759461494,-1.0,-1.0,-1.0,-1.0,4.0,1.0,6.530345948659,0.001231666,0.000892498,0.001433183,8.045948138264,7.274817561497,0.77903548829,7.990885467218,7.21775308997,8.132748215911,7.362421479673,8.085235797557,7.320530107079,8.051582171098,7.294652632712,8.063785302614,7.318427985051,8.077952355614,7.352282090418,8.074216097781,7.372754858153,8.070129925306,7.382062011633,8.080919461325,7.384912249416,8.105065411553,7.387303650631,8.172652148768,7.390821474336,8.355753113881,7.391450033962,8.710851180841,7.385707839273,9.193699303019,7.374918499469,9.728491691068,7.361947021556,10.278798343724,7.348197373355,10.833729754128,7.334124738882,11.387193901569,7.319980324292,11.93812842425,7.305798999924,12.48639441315,7.291599488161,0.0,11.814500007939,10.951723887945,-2.383331298889,15.01221039153,15.342094085956,0.4,9.0,1.0,9.632888441551,7.659280917534,-2.453085266547,2.0,14.940333821066,12.131841343134,-3.138726421224,3.0,11.227895859229,9.924029627896,2.981789163541,4.0,14.144965287877,12.732031917413,-2.395740390167,5.0,13.567453604769,14.764255794697,-0.954768187907,6.0,12.029515736118,13.071743364699,-1.703180057496,7.0,17.963950468373,16.815058168794,0.86730590314,8.0,14.943834837017,15.76144777894,0.489038851748,9.0,8.424417085495,13.887479584101,-1.327872970948,10.0,18.174750139023,15.641394480166,1.914362743716,11.0,14.008995377986,10.185557821234,-2.522071671648,0.0,0.0,153.0,,,
154,0.0,1.250827357953,0.07698261725,0.008680993,0.005328019,2.0,0.001950588,-1.0,1.343661634141,-1.0,-1.0,-1.0,-1.0,4.0,1.0,1.791548845521,0.001111069,0.000786739,0.001183363,8.08730588759,7.317303159301,0.768029857483,8.045948138264,7.274817561497,8.26585174989,7.519897875133,8.416244218688,7.721556033984,8.578199457454,7.910537177184,8.769761679895,8.061748493796,8.998274868497,8.14498527315,9.264517441037,8.153090275905,9.563541247057,8.099153163654,9.88786321955,7.999640761105,10.226283625654,7.875294197127,10.569271253721,7.743375095415,10.913243979994,7.609657929534,11.256006972543,7.477353056894,11.59696596693,7.347223003396,11.936185344902,7.21912082553,12.274907628862,7.092237213477,12.615073137748,6.965363841737,12.956677017451,6.83816645131,13.297431070424,6.71133949201,13.636032603659,6.585274036129,0.0,11.772481632867,10.911484132637,-2.377813540471,4.768829882593,12.594713100674,0.4,10.0,1.0,9.580811080881,7.615757386419,-2.445431233259,2.0,14.876602153224,12.131900410769,3.140665836197,3.0,11.178727578004,9.932122334328,2.978463233757,4.0,13.604876566353,14.712889781452,-0.941161929497,5.0,14.104463110583,12.695511409579,-2.407843278175,6.0,12.023855017561,13.027288257874,-1.697450343076,7.0,15.00211303909,15.792254687888,0.486279064898,8.0,8.441999430113,13.821803302012,-1.309218031373,9.0,13.965910467636,10.155055122295,-2.525539633089,10.0,13.954031916666,11.259525509286,-2.203109105063,11.0,15.902251214464,13.109440261132,-2.612828319565,0.0,0.0,154.0,,,
155,0.0,1.222925815038,-0.486878820305,0.008885467,0.006301479,2.0,0.001389392,0.968619373273,-1.0,-1.0,-1.0,0.795637667861,0.795637667861,4.0,4.0,0.795637667861,0.000798031,0.000568248,0.000880247,8.143106064486,7.372666481139,0.756122964855,8.08730588759,7.317303159301,8.278881183136,7.505993110707,8.454898832875,7.676025054682,8.644410506373,7.826658218727,8.853248528824,7.948078635481,9.072498408633,8.040501816275,9.32180469229,8.095427213162,9.606328778446,8.116603372242,9.914336368825,8.099189485116,10.228998727436,8.040422732818,10.54245951455,7.9525116643,10.85340399423,7.84801405888,11.161535969597,7.736224557435,11.465819795908,7.623673766139,11.764484456599,7.515605192557,12.054724779992,7.416443589011,12.333676444696,7.32842666887,12.601816109068,7.250628883714,12.864436043647,7.179429591172,13.126650350524,7.110360770199,0.0,11.730683046115,10.871016121859,-2.372367031755,2.844539171108,13.542162967129,0.4,11.0,1.0,9.529010691654,7.571904576577,-2.439091519048,2.0,14.812870781207,12.132103377881,3.138407935933,3.0,14.063563419596,12.65943663813,-2.418794671269,4.0,11.129591693635,9.940409471544,2.974507541117,5.0,13.642960480864,14.662011880298,-0.928233165485,6.0,12.018438871631,12.982802691443,-1.691950676798,7.0,8.460756083275,13.756452702676,-1.29129381472,8.0,13.922748601167,10.124661415292,-2.528067075451,9.0,15.060469584741,15.822912934015,0.483729863338,10.0,15.839166109115,13.073356062165,-2.622021624627,11.0,13.916067058265,11.207626066911,-2.202357147913,0.0,0.0,155.0,,,
156,0.0,1.194271406171,-0.458860554236,0.006588959,0.00386633,2.0,0.00154748,1.094112220966,-1.0,-1.0,-1.0,0.935727205972,0.935727205972,4.0,4.0,0.935727205972,0.000977208,0.000553821,0.000947312,8.180317982417,7.407540552184,0.757810468275,8.143106064486,7.372666481139,8.334445507296,7.535096356724,8.540463821578,7.671994024962,8.767960478872,7.779892213325,9.01397131882,7.856322108004,9.273597808254,7.901172147268,9.543290141279,7.914630075274,9.819036340325,7.901274656551,10.098984105543,7.869348300949,10.383773769165,7.825665456195,10.672862188018,7.774613448379,10.964615154977,7.720031500881,11.257362683459,7.665669797853,11.549516539097,7.615154138153,11.839333357444,7.571897370369,12.124624323706,7.538076036765,12.404164101859,7.51274630387,12.679556749243,7.492706329837,12.953690079565,7.475312566467,13.228356438275,7.45901163787,0.0,11.689099389498,10.830327287355,-2.367070383447,10.752989121185,15.275210458494,0.4,0.0,1.0,9.477427425233,7.527796574123,-2.434154721408,2.0,14.022312412219,12.623764124225,-2.428587754879,3.0,11.080494237065,9.948921318252,2.969932534363,4.0,14.749140435077,12.132518054954,3.135086001011,5.0,15.775769710432,13.037821620196,-2.630714651171,6.0,13.681668316544,14.611607031054,-0.915912937701,7.0,12.013257593298,12.938289158531,-1.686672712111,8.0,8.480635151669,13.691434739687,-1.274075131325,9.0,13.879534159958,10.094342506778,-2.529798996435,10.0,15.118897952647,15.853434079139,0.48138194123,11.0,13.878143353241,11.155696545542,-2.201564433175,0.0,0.0,156.0,,,
157,0.0,1.201369164304,-0.533669272013,0.010793044,0.007874195,2.0,0.001557969,1.0045578778,-1.0,-1.0,-1.0,1.004535051586,1.004535051586,4.0,4.0,1.004535051586,0.000942452,0.000595991,0.000938724,8.234192474505,7.460444316514,0.742020301074,8.180317982417,7.407540552184,8.363161592041,7.565368666902,8.562797313609,7.698055076676,8.785714218291,7.799470288754,9.029950885299,7.867421479183,9.2900341361,7.90236813679,9.560594679622,7.908257939621,9.837528527062,7.890022174537,10.117981537187,7.853012722384,10.400138567032,7.802589173984,10.682910243679,7.743926814525,10.965613491839,7.681994338975,11.247689030447,7.621615429621,11.528453245869,7.567548468159,11.806865836822,7.524543029564,12.081542816314,7.495540500073,12.352121759222,7.479224344327,12.620246507289,7.47151702224,12.888032226891,7.468535905248,13.156610161402,7.46748601733,0.0,11.64772208791,10.789428624,-2.362011897912,5.098754984443,6.353340630417,0.4,1.0,1.0,9.425990151376,7.483518406666,-2.43085120838,2.0,13.981496896525,12.587594143072,-2.416464391171,3.0,11.031441397845,9.957686632874,2.964767652305,4.0,15.712083952582,13.002808420125,-2.638917832321,5.0,14.685412492119,12.13320961925,3.130741257495,6.0,12.008303024484,12.893749821926,-1.681581151776,7.0,13.720964365356,14.561659399297,-0.904190130475,8.0,8.501586715574,13.626754411601,-1.257537194575,9.0,13.83628728886,10.064069874209,-2.530869439128,10.0,13.840263610373,11.103734947486,-2.200718121101,11.0,15.066411636997,9.076901618336,2.506659030945,0.0,0.0,157.0,,,
158,0.0,1.201067265606,-0.799999791447,0.00735494,0.004481306,2.0,0.001508276,1.031552576612,-1.0,-1.0,-1.0,0.944547348908,0.944547348908,4.0,4.0,0.944547348908,0.000924929,0.000561316,0.000882991,8.279159883179,7.50575960204,0.712640239049,8.234192474505,7.460444316514,8.420938672327,7.614190317299,8.62505024579,7.740815973154,8.849320255795,7.834317070366,9.091476784354,7.892812374815,9.346702346871,7.917536709462,9.61020290364,7.9135384861,9.878548056531,7.886130469286,10.149450358484,7.840653261717,10.421495847143,7.782307825534,10.693869006397,7.716098610111,10.966095073937,7.646897248112,11.237799242343,7.579595470489,11.50847325675,7.519261703779,11.777214541831,7.47122653311,12.04283018147,7.438621099743,12.305224710349,7.419543887196,12.566071877602,7.40939111531,12.827275064045,7.404105978303,13.089722985052,7.400796025609,0.0,11.606538561148,10.748334842545,-2.357285255957,8.135215255323,2.522619681589,0.4,2.0,1.0,9.374628806308,7.439152186544,-2.429138098924,2.0,13.941182281022,12.550866692373,-2.402722005571,3.0,10.982439370515,9.966731691943,2.959061791948,4.0,15.648937437143,12.966831795494,-2.623726020223,5.0,14.621689335059,12.134252801487,3.125223579765,6.0,13.760815243338,14.512153309828,-0.893032711581,7.0,12.003040214481,12.849245854818,-1.688504523759,8.0,8.523562815789,13.562414968872,-1.241655678604,9.0,13.793024402912,10.033820133022,-2.531398659943,10.0,13.802431331349,11.051738781702,-2.199804984112,11.0,15.019784787204,9.112587634716,2.488337585852,0.0,0.0,158.0,,,
159,0.0,1.197140389159,-0.8,0.018341958,0.005991616,2.0,0.010655595,0.937765977733,-1.0,-1.0,-1.0,1.037390645228,1.037390645228,4.0,0.0,0.937765977733,0.009295898,0.00132417,0.001069222,8.3155796364,7.541375701921,0.683294410067,8.279159883179,7.50575960204,8.483633390893,7.732323730084,8.640310838365,7.946755144386,8.822702381716,8.110082569805,9.046530286993,8.195974909662,9.316835820526,8.201633708636,9.6259341158,8.142691176555,9.955432466123,8.050222833254,10.291974985778,7.946386561091,10.63068026668,7.838513870201,10.968508422439,7.731463736522,11.305661173433,7.62663807815,11.642770084006,7.524477695485,11.979510006436,7.423547046793,12.315251760316,7.321918012201,12.649790703574,7.21965715806,12.983208552626,7.118050603911,13.316176557565,7.017407061771,13.650035122702,6.916891886978,13.985507528341,6.815941368926,0.0,9.323270809581,7.394782090451,-2.429062631692,8.821321614538,13.213344697548,0.4,3.0,1.0,11.565532187315,10.707064283354,-2.352983572625,2.0,13.901387594041,12.513576522811,-2.388673459619,3.0,15.586263991343,12.930037242588,-2.610724637217,4.0,13.801193538608,14.463076445203,-0.882332844404,5.0,10.933494175113,9.976079398774,2.952881998575,6.0,14.557974865022,12.135734450164,3.118342335643,7.0,8.54651742954,13.498418105051,-1.226406765787,8.0,13.749758685255,10.003574442122,-2.53149227724,9.0,13.764650623604,10.999705131873,-2.198813513073,10.0,11.997485808553,12.804777339752,-1.695059244385,11.0,14.973778776613,9.149070533124,2.471132840856,0.0,0.0,159.0,,,
160,0.0,1.237481931262,-0.8,0.007751304,0.005089189,2.0,0.001330732,0.666267895254,-1.0,-1.0,-1.0,0.832780227674,0.832780227674,4.0,0.0,0.888357193673,0.000855328,0.000434978,0.000728187,8.364952842767,7.587984050155,0.633598853399,8.3155796364,7.541375701921,8.537318920085,7.773997443444,8.695464205746,7.982708448767,8.882900661106,8.128296536553,9.114372990179,8.188500302176,9.390350859333,8.171947512032,9.701111147718,8.097757182958,10.02815202924,7.993963016094,10.359472603965,7.880108997406,10.693245172578,7.762582350101,11.028039090843,7.645771231352,11.361195445986,7.531464293774,11.690732560772,7.420482254052,12.019609050154,7.310803842245,12.35201921157,7.199681905367,12.686453564878,7.087465947078,13.017730881633,6.976516989347,13.345089802616,6.867311061538,13.672793480634,6.758171635281,14.003541572653,6.648004836941,0.0,9.271883087676,7.350446424305,-2.429732828912,12.426490155142,16.401458820004,0.4,4.0,1.0,13.842073989739,14.41441707729,-0.872057198863,2.0,11.524682575012,10.665638555532,-2.349192317949,3.0,13.86214800644,12.475702671372,-2.373903379965,4.0,15.52398414069,12.892580332214,-2.600123055952,5.0,10.884611466885,9.985748556562,2.946310258037,6.0,17.587486515016,11.843049055071,2.008087295381,7.0,13.726926192939,10.947630666697,-2.197732385531,8.0,19.434853994866,15.847633210218,-2.458862047484,9.0,14.494274605634,12.137735931814,3.110182681101,10.0,16.441064345076,11.478930544549,2.995514733641,11.0,8.570406437335,13.434764132842,-1.211767185121,0.0,0.0,160.0,,,
